date,total_pnl,num_trades,avg_size,total_volume,wins,losses,longs,shorts,win_rate,ls_ratio,fg_index,sentiment,sentiment_enc,next_day_pnl,target,pnl_std,vol_bucket
2024-11-11,6749.630996,373,4210.649919571046,1570572.42,92.0,4.0,24.0,349.0,0.9583333333233507,0.06876790830925855,76.0,Extreme Greed,1,3494.399394,1,2569.78246590523,Low
2024-11-12,3494.399394,171,7171.663859649123,1226354.52,34.0,8.0,80.0,91.0,0.8095238095045352,0.8791208791112184,80.0,Extreme Greed,1,7846.402274,1,2501.7842580543843,Low
2024-11-13,7846.402274,48,10736.174375,515336.37,27.0,5.0,44.0,4.0,0.8437499999736329,10.99999999725,84.0,Extreme Greed,1,4563.509225,1,3185.006008603195,Low
2024-11-14,4563.509225,110,9166.925545454545,1008361.81,28.0,0.0,110.0,0.0,0.9999999999642857,110000000000.0,88.0,Extreme Greed,1,4140.740438,1,3189.225338849076,Low
2024-11-15,4140.740438,149,9582.942416107382,1427858.42,55.0,0.0,116.0,33.0,0.9999999999818182,3.515151515044996,80.0,Extreme Greed,1,2769.521909,1,2804.377701232973,Low
2024-11-16,2769.521909,157,1931.822101910828,303296.07,48.0,10.0,65.0,76.0,0.827586206882283,0.8552631578834834,86.0,Extreme Greed,1,882.975285,1,2330.340650020583,Low
2024-11-17,882.975285,209,5818.122344497608,1215987.57,49.0,13.0,64.0,145.0,0.7903225806324142,0.4413793103417836,90.0,Extreme Greed,1,4470.815187,1,2356.645078748802,Low
2024-11-18,4470.815187,346,6024.102832369942,2084339.58,124.0,32.0,158.0,175.0,0.7948717948666996,0.9028571428519837,83.0,Extreme Greed,1,2958.268991,1,2114.8415942792094,Low
2024-11-19,2958.268991,305,2059.118524590164,628031.15,150.0,17.0,154.0,148.0,0.8982035928089929,1.04054054053351,90.0,Extreme Greed,1,4210.0928969999995,1,2146.6884982084857,Low
2024-11-20,4210.0928969999995,550,3635.480218181818,1999514.1199999999,219.0,80.0,433.0,115.0,0.7324414715694567,3.7652173912716065,83.0,Extreme Greed,1,1692.430891,1,1330.9084843367941,Low
2024-11-21,1692.430891,535,1118.3189158878504,598300.62,165.0,90.0,384.0,142.0,0.6470588235268743,2.7042253520936326,82.0,Extreme Greed,1,-18105.345617,0,1364.6169483864796,Low
2024-11-22,-18105.345617,679,2425.2041531664213,1646713.62,209.0,143.0,426.0,252.0,0.5937499999983132,1.6904761904694823,94.0,Extreme Greed,1,2901.531638,1,8014.596975570268,Low
2024-11-23,2901.531638,363,1422.1644077134986,516245.68,128.0,21.0,122.0,234.0,0.8590604026787984,0.5213675213652933,93.0,Extreme Greed,1,945.550386,1,8022.790689827421,Low
2024-11-24,945.550386,172,3866.001627906977,664952.28,46.0,15.0,69.0,100.0,0.7540983606433754,0.6899999999931,80.0,Extreme Greed,1,5523.740734,1,8024.156960686485,Low
2024-11-25,5523.740734,255,3676.1210588235294,937410.87,105.0,44.0,129.0,112.0,0.7046979865724518,1.1517857142754304,82.0,Extreme Greed,1,1094.809359,1,8133.946205092381,Low
2024-11-26,1094.809359,302,3797.6901986754965,1146902.44,88.0,40.0,218.0,77.0,0.687499999994629,2.8311688311320626,79.0,Extreme Greed,1,-2654.495633,0,8051.758573355639,Low
2024-11-27,-2654.495633,213,6780.481361502348,1444242.53,74.0,56.0,140.0,69.0,0.5692307692263906,2.028985507216971,75.0,Extreme Greed,1,-127075.39958499999,0,7833.341089781535,Low
2024-11-28,-127075.39958499999,332,5705.497439759036,1894225.15,109.0,119.0,156.0,171.0,0.4780701754364997,0.9122807017490511,77.0,Extreme Greed,1,176844.994152,1,48007.39103849543,Low
2024-11-29,176844.994152,393,2021.0252162849874,794262.91,192.0,17.0,64.0,90.0,0.9186602870769442,0.7111111111032099,78.0,Extreme Greed,1,37316.69352,1,88503.04147174892,Medium
2024-11-30,37316.69352,373,4643.950938337802,1732193.7,157.0,16.0,39.0,166.0,0.9075144508618064,0.2349397590347293,84.0,Extreme Greed,1,40886.364494,1,89111.78427592895,Medium
2024-12-01,40886.364494,416,1958.441875,814711.82,221.0,11.0,53.0,193.0,0.9525862068924458,0.27461139896230774,81.0,Extreme Greed,1,18489.604313,1,89478.6192699275,Medium
2024-12-02,18489.604313,270,2167.568740740741,585243.56,110.0,2.0,84.0,88.0,0.982142857134088,0.9545454545346074,80.0,Extreme Greed,1,23576.539285,1,89290.82964368704,Medium
2024-12-03,23576.539285,374,2900.177887700535,1084666.53,161.0,16.0,162.0,77.0,0.9096045197688724,2.1038961038687805,76.0,Extreme Greed,1,292891.815021,1,88871.44647481875,Medium
2024-12-04,292891.815021,319,2411.5600313479626,769287.65,148.0,18.0,55.0,140.0,0.8915662650548701,0.39285714285433676,78.0,Extreme Greed,1,71574.11848800001,1,133263.46657012036,Medium
2024-12-05,71574.11848800001,456,2756.0324342105264,1256750.79,193.0,12.0,49.0,315.0,0.9414634146295539,0.15555555555506173,84.0,Extreme Greed,1,-92624.643895,0,102970.60700310006,Medium
2024-12-06,-92624.643895,403,8612.950918114144,3471019.22,94.0,43.0,56.0,243.0,0.6861313868563057,0.230452674896171,72.0,Greed,3,85906.279067,1,116537.09475817803,Medium
2024-12-07,85906.279067,304,1485.965197368421,451733.42,131.0,11.0,0.0,229.0,0.9225352112611089,0.0,75.0,Extreme Greed,1,15965.933436,1,116684.67061081498,Medium
2024-12-08,15965.933436,420,2221.2850476190474,932939.72,152.0,4.0,4.0,288.0,0.9743589743527286,0.013888888888840665,79.0,Extreme Greed,1,6310.967676,1,117844.67949813347,Medium
2024-12-09,6310.967676,539,1825.5096103896105,983949.68,172.0,6.0,40.0,211.0,0.9662921348260322,0.18957345971474138,78.0,Extreme Greed,1,39325.770231,1,118636.51525647093,Medium
2024-12-10,39325.770231,1596,1973.94992481203,3150424.08,937.0,186.0,172.0,346.0,0.8343722172744129,0.49710982658815867,78.0,Extreme Greed,1,319051.554217,1,118030.25714884815,Medium
2024-12-11,319051.554217,1221,1796.9683292383293,2194098.33,870.0,12.0,127.0,362.0,0.9863945578220109,0.35082872928079883,74.0,Greed,3,599151.795008,1,126730.06390860009,Medium
2024-12-12,599151.795008,1932,2358.7939285714288,4557189.87,1352.0,65.0,102.0,333.0,0.9541284403662992,0.30630630630538647,83.0,Extreme Greed,1,31935.901745,1,239202.09980397657,High
2024-12-13,31935.901745,1173,2455.9459846547315,2880824.64,471.0,18.0,407.0,230.0,0.9631901840471101,1.7695652173836107,76.0,Extreme Greed,1,167801.399244,1,223196.10867876883,High
2024-12-14,167801.399244,1235,1918.6735060728743,2369561.78,585.0,17.0,719.0,161.0,0.9717607973405785,4.465838509289032,83.0,Extreme Greed,1,97525.315279,1,220995.8087962443,High
2024-12-15,97525.315279,1697,1522.256812021214,2583269.81,417.0,52.0,794.0,163.0,0.889125799571665,4.871165644141895,80.0,Extreme Greed,1,166774.344133,1,213640.805958589,High
2024-12-16,166774.344133,1055,2597.9231943127966,2740808.97,535.0,11.0,336.0,218.0,0.9798534798516852,1.5412844036626547,83.0,Extreme Greed,1,219591.305172,1,200055.1965931839,High
2024-12-17,219591.305172,1941,2696.3408706852138,5233597.63,847.0,26.0,659.0,452.0,0.9702176403196218,1.4579646017666859,87.0,Extreme Greed,1,13682.994673,1,186613.2876705685,High
2024-12-18,13682.994673,1429,2658.423421973408,3798887.07,523.0,220.0,344.0,388.0,0.7039030955575991,0.8865979381420449,81.0,Extreme Greed,1,62744.004486000005,1,197389.58232700083,High
2024-12-19,62744.004486000005,3339,2468.316678646301,8241709.39,2053.0,143.0,837.0,175.0,0.934881602913964,4.782857142829813,75.0,Extreme Greed,1,254969.660039,1,77803.35216286204,Low
2024-12-20,254969.660039,2488,3087.3290635048234,7681274.71,1383.0,96.0,554.0,450.0,0.9350912778898343,1.2311111111083752,74.0,Greed,3,150022.163157,1,86380.73884460363,Medium
2024-12-21,150022.163157,1681,2607.302272456871,4382875.12,924.0,10.0,403.0,283.0,0.9892933618833091,1.424028268546205,73.0,Greed,3,352197.163973,1,85700.88725504624,Medium
2024-12-22,352197.163973,774,3988.7858139534887,3087320.22,337.0,16.0,299.0,313.0,0.9546742209604684,0.9552715654921557,73.0,Greed,3,-29430.626577,0,114815.0009918263,Medium
2024-12-23,-29430.626577,2347,2885.333728163613,6771878.26,681.0,723.0,90.0,617.0,0.4850427350423896,0.1458670988652417,70.0,Greed,3,14813.780116,1,138466.79489309547,Medium
2024-12-24,14813.780116,338,5227.917485207101,1767036.11,114.0,57.0,51.0,170.0,0.6666666666627681,0.2999999999982353,73.0,Greed,3,756.6570469999998,1,141977.61846182542,Medium
2024-12-25,756.6570469999998,208,1672.5449519230767,347889.35,63.0,19.0,14.0,117.0,0.7682926829174598,0.11965811965709694,73.0,Greed,3,60228.639722,1,143619.928311858,Medium
2024-12-26,60228.639722,697,3163.9062410329984,2205242.65,358.0,13.0,24.0,245.0,0.9649595687305527,0.09795918367306956,79.0,Extreme Greed,1,2672.811035,1,143775.97320166058,Medium
2024-12-27,2672.811035,260,1338.126923076923,347913.0,110.0,6.0,54.0,168.0,0.9482758620607907,0.3214285714266582,74.0,Greed,3,940.673623,1,134075.66390036012,Medium
2024-12-28,940.673623,161,1748.7888819875777,281555.01,37.0,9.0,13.0,108.0,0.8043478260694708,0.12037037036925582,72.0,Greed,3,2884.067927,1,132701.21918678336,Medium
2024-12-29,2884.067927,201,1714.5698507462685,344628.54,64.0,0.0,8.0,162.0,0.9999999999843749,0.04938271604907789,73.0,Greed,3,9009.738137,1,26866.20829195971,Low
2024-12-30,9009.738137,304,3532.453059210526,1073865.73,120.0,2.0,90.0,139.0,0.9836065573689868,0.6474820143838311,65.0,Greed,3,5445.01281,1,21424.49027888859,Low
2024-12-31,5445.01281,306,2866.551045751634,877164.62,92.0,8.0,154.0,107.0,0.9199999999908,1.439252336435147,64.0,Greed,3,-9528.065345,0,21587.50295478365,Low
2025-01-01,-9528.065345,96,2943.5635416666664,282582.1,29.0,1.0,7.0,42.0,0.9666666666344444,0.16666666666269842,66.0,Greed,3,8716.519087,1,22774.23766238864,Low
2025-01-02,8716.519087,361,2145.9136842105263,774674.84,165.0,3.0,79.0,236.0,0.9821428571370111,0.334745762710446,70.0,Greed,3,6028.486793,1,6271.388718042381,Low
2025-01-03,6028.486793,508,1518.1279330708662,771208.99,138.0,25.0,95.0,350.0,0.8466257668659717,0.2714285714277959,74.0,Greed,3,2553.537968,1,6380.461560875433,Low
2025-01-04,2553.537968,371,4921.912722371967,1826029.6199999999,75.0,10.0,41.0,296.0,0.88235294116609,0.13851351351304556,73.0,Greed,3,3187.719363,1,6307.379548206639,Low
2025-01-05,3187.719363,239,1890.977280334728,451943.57,100.0,4.0,28.0,167.0,0.961538461529216,0.16766467065767868,72.0,Greed,3,6064.185393,1,6302.78158555338,Low
2025-01-06,6064.185393,573,971.2512914485166,556526.99,89.0,32.0,37.0,436.0,0.7355371900765658,0.08486238532090629,76.0,Extreme Greed,1,16098.227531,1,5973.511298048581,Low
2025-01-07,16098.227531,637,2061.504081632653,1313178.1,485.0,15.0,69.0,547.0,0.96999999999806,0.12614259597783156,78.0,Extreme Greed,1,130117.090554,1,7735.234084804848,Low
2025-01-08,130117.090554,1039,3058.0126852743024,3177275.18,386.0,36.0,531.0,408.0,0.9146919431257946,1.3014705882321043,70.0,Greed,3,46975.928902,1,46710.78667134859,Low
2025-01-09,46975.928902,522,1955.427681992337,1020733.25,145.0,24.0,217.0,268.0,0.8579881656753966,0.8097014925342922,69.0,Greed,3,-10116.875552,0,46769.80232523304,Low
2025-01-10,-10116.875552,819,7994.444053724053,6547449.68,432.0,56.0,582.0,223.0,0.8852459016375303,2.609865470840315,50.0,Neutral,4,2269.080536,1,48522.68688289374,Low
2025-01-11,2269.080536,283,5859.006042402827,1658098.71,69.0,19.0,164.0,74.0,0.784090909081999,2.2162162161862673,69.0,Greed,3,5742.241803,1,48547.50601148972,Low
2025-01-12,5742.241803,602,3751.59330564784,2258459.17,472.0,3.0,508.0,75.0,0.9936842105242238,6.773333333243022,62.0,Greed,3,9655.429352,1,48340.827362728305,Low
2025-01-13,9655.429352,408,7197.666691176471,2936648.0100000002,158.0,8.0,266.0,65.0,0.951807228909929,4.0923076922447335,61.0,Greed,3,16069.512355,1,48085.57399917375,Low
2025-01-14,16069.512355,275,3187.5708,876581.97,137.0,4.0,82.0,110.0,0.9716312056668679,0.7454545454477686,63.0,Greed,3,14819.5883,1,48086.82717837323,Low
2025-01-15,14819.5883,267,6747.565131086143,1801599.8900000001,123.0,16.0,102.0,136.0,0.8848920863245692,0.7499999999944853,70.0,Greed,3,20807.709328,1,17682.59098898113,Low
2025-01-16,20807.709328,371,8220.196657681941,3049692.96,127.0,14.0,119.0,219.0,0.9007092198517681,0.5433789954313089,75.0,Extreme Greed,1,7006.415608,1,10352.59963790817,Low
2025-01-17,7006.415608,238,4664.8338655462185,1110230.46,126.0,1.0,91.0,112.0,0.9921259842441564,0.8124999999927455,75.0,Extreme Greed,1,443.2330819999997,1,6558.114959610258,Low
2025-01-18,443.2330819999997,651,4165.330076804916,2711629.88,248.0,32.0,199.0,379.0,0.8857142857111224,0.5250659630593006,77.0,Extreme Greed,1,87923.799302,1,6981.69862403507,Low
2025-01-19,87923.799302,1567,6199.8821314613915,9715215.3,317.0,117.0,696.0,665.0,0.7304147465420958,1.0466165413518096,77.0,Extreme Greed,1,87277.239173,1,29650.53885382861,Low
2025-01-20,87277.239173,1315,6302.149817490495,8287327.01,687.0,121.0,672.0,442.0,0.850247524751423,1.5203619909467865,76.0,Extreme Greed,1,11077.839421,1,37555.451973098774,Low
2025-01-21,11077.839421,530,2874.961924528302,1523729.82,205.0,9.0,108.0,320.0,0.9579439252291685,0.3374999999989453,76.0,Extreme Greed,1,20524.408057,1,37986.01975695261,Low
2025-01-22,20524.408057,832,2137.5077283653845,1778406.43,234.0,62.0,350.0,425.0,0.7905405405378698,0.8235294117627682,84.0,Extreme Greed,1,101256.24216,1,37596.03225353082,Low
2025-01-23,101256.24216,1218,3035.3273070607556,3697028.66,805.0,42.0,592.0,586.0,0.9504132231393738,1.0102389078481053,75.0,Extreme Greed,1,10602.779738,1,44671.263611205184,Low
2025-01-24,10602.779738,874,1843.7453661327231,1611433.45,488.0,11.0,260.0,163.0,0.9779559118216875,1.5950920245300915,75.0,Extreme Greed,1,-10348.016255999999,0,44178.45662019494,Low
2025-01-25,-10348.016255999999,506,2449.363043478261,1239377.7,141.0,29.0,188.0,173.0,0.8294117647010035,1.0867052023058572,75.0,Extreme Greed,1,40823.466668,1,46160.11264606335,Low
2025-01-26,40823.466668,451,2663.3562305986693,1201173.66,196.0,10.0,118.0,282.0,0.951456310674993,0.4184397163105729,73.0,Greed,3,41331.765392,1,41937.722720776,Low
2025-01-27,41331.765392,773,1950.8775032341528,1508028.31,368.0,32.0,341.0,205.0,0.9199999999977,1.6634146341382274,71.0,Greed,3,17979.613973,1,35988.638672798406,Low
2025-01-28,17979.613973,498,1163.4782530120483,579412.17,313.0,15.0,190.0,143.0,0.9542682926800176,1.3286713286620373,72.0,Greed,3,23421.01147,1,35450.29421493333,Low
2025-01-29,23421.01147,910,2085.1795714285713,1897513.41,379.0,14.0,80.0,663.0,0.9643765903283349,0.12066365007523279,72.0,Greed,3,23097.471385,1,35314.222045877155,Low
2025-01-30,23097.471385,1067,2825.114498594189,3014397.17,370.0,53.0,212.0,709.0,0.8747044917237005,0.29901269393469815,70.0,Greed,3,35868.296773,1,17872.385752143473,Low
2025-01-31,35868.296773,1016,2739.578228346457,2783411.48,550.0,36.0,352.0,525.0,0.9385665528994223,0.6704761904749134,76.0,Extreme Greed,1,32300.205017,1,17976.6896011625,Low
2025-02-01,32300.205017,634,2151.019621451104,1363746.44,378.0,20.0,115.0,264.0,0.9497487437162067,0.4356060606044106,68.0,Greed,3,162854.759623,1,9286.014784576395,Low
2025-02-02,162854.759623,1319,4291.957763457164,5661092.29,473.0,56.0,564.0,204.0,0.8941398865767597,2.764705882339389,60.0,Greed,3,348871.326269,1,51243.08922195181,Low
2025-02-03,348871.326269,2380,9492.815701680673,22592901.37,1103.0,235.0,1142.0,860.0,0.8243647234672463,1.327906976742642,44.0,Fear,2,416876.88812,1,124262.98757393351,Medium
2025-02-04,416876.88812,2512,6241.404964171974,15678409.27,695.0,102.0,925.0,1488.0,0.8720200752812145,0.6216397849458188,72.0,Greed,3,56706.235562,1,168294.2215797084,High
2025-02-05,56706.235562,1297,6741.1191287586735,8743231.51,417.0,90.0,474.0,487.0,0.8224852070989694,0.9733059548234635,54.0,Neutral,4,33803.799733,1,164582.65241975128,High
2025-02-06,33803.799733,1703,1655.0257604227834,2818508.87,785.0,44.0,986.0,527.0,0.9469240048239482,1.8709677419319337,49.0,Neutral,4,22450.002091,1,163209.64779763581,High
2025-02-07,22450.002091,1524,2270.5141338582675,3460263.54,430.0,107.0,1165.0,163.0,0.8007448789556784,7.147239263759833,44.0,Fear,2,586.703253,1,164916.39264193596,High
2025-02-08,586.703253,575,1460.4086434782607,839734.97,110.0,12.0,366.0,20.0,0.9016393442549046,18.299999999085,44.0,Fear,2,150551.829492,1,169178.47453018944,High
2025-02-09,150551.829492,764,3823.19332460733,2920919.7,329.0,5.0,160.0,526.0,0.9850299401168113,0.30418250950512515,46.0,Neutral,4,63908.49465,1,169072.95233298396,High
2025-02-10,63908.49465,889,4077.5685489313837,3624958.44,425.0,37.0,445.0,299.0,0.9199134199114288,1.4882943143762934,43.0,Fear,2,-6093.784817,0,144991.1167157173,Medium
2025-02-11,-6093.784817,848,3298.990766509434,2797544.17,185.0,141.0,270.0,186.0,0.5674846625749463,1.451612903218002,47.0,Neutral,4,19848.635032,1,52987.26462837141,Low
2025-02-12,19848.635032,1031,4019.3739476236665,4143974.54,477.0,80.0,593.0,329.0,0.8563734290828432,1.8024316109367708,46.0,Neutral,4,27829.534238,1,53572.67571658001,Low
2025-02-13,27829.534238,1370,2335.6585474452554,3199852.21,641.0,16.0,767.0,492.0,0.9756468797549838,1.5589430894277259,50.0,Neutral,4,213860.675308,1,53748.56232234893,Low
2025-02-14,213860.675308,1655,2421.210525679758,4007103.42,710.0,92.0,508.0,582.0,0.8852867830412902,0.8728522336754763,48.0,Neutral,4,45042.92701,1,83734.90858303016,Medium
2025-02-15,45042.92701,932,1837.8250536480687,1712852.95,401.0,16.0,621.0,239.0,0.9616306954413391,2.5983263598217645,50.0,Neutral,4,2369.478425,1,79413.79797674881,Low
2025-02-16,2369.478425,681,1183.8144493392072,806177.64,300.0,49.0,310.0,247.0,0.8595988538657319,1.255060728739858,54.0,Neutral,4,1818.573295,1,75104.3680241006,Low
2025-02-17,1818.573295,941,2158.3896280552603,2031044.64,211.0,31.0,270.0,178.0,0.8719008264426781,1.5168539325757482,51.0,Neutral,4,91204.672403,1,77156.43317291157,Low
2025-02-18,91204.672403,1676,2011.413293556086,3371128.68,858.0,72.0,548.0,493.0,0.9225806451602984,1.111561866123506,47.0,Neutral,4,14985.794701,1,75473.57424168341,Low
2025-02-19,14985.794701,1361,2398.185334313005,3263930.24,582.0,58.0,586.0,364.0,0.9093749999985791,1.6098901098856873,44.0,Fear,2,46008.794102,1,75898.27240097408,Low
2025-02-20,46008.794102,2012,2300.5016351888667,4628609.29,964.0,28.0,1374.0,526.0,0.9717741935474075,2.612167300375262,49.0,Neutral,4,119693.49395,1,75050.84170575268,Low
2025-02-21,119693.49395,1873,2120.747399893219,3972159.88,978.0,34.0,1239.0,599.0,0.966403162054381,2.06844741235047,55.0,Greed,3,25278.704178,1,45263.122665941955,Low
2025-02-22,25278.704178,686,4629.111078717201,3175570.2,341.0,11.0,362.0,304.0,0.9687499999972479,1.1907894736802935,49.0,Neutral,4,10656.934251,1,45935.11011329011,Low
2025-02-23,10656.934251,520,2194.8283461538463,1141310.74,234.0,9.0,217.0,228.0,0.9629629629590002,0.9517543859607379,50.0,Neutral,4,38470.176242,1,44804.720167243795,Low
2025-02-24,38470.176242,5616,1998.5077617521367,11223619.59,2228.0,299.0,4852.0,284.0,0.8816778789074469,17.084507042193366,49.0,Neutral,4,204762.177034,1,41001.892889439805,Low
2025-02-25,204762.177034,6246,3108.3868651937237,19414984.36,1628.0,513.0,4191.0,1153.0,0.7603923400276691,3.6348655680801087,25.0,Fear,2,63229.063129,1,71435.68663306512,Low
2025-02-26,63229.063129,1176,4206.597049319727,4946958.13,789.0,61.0,583.0,500.0,0.928235294116555,1.165999999997668,21.0,Extreme Fear,0,-36525.167517,0,67971.36254180605,Low
2025-02-27,-36525.167517,890,2247.0768876404495,1999898.43,247.0,173.0,85.0,757.0,0.5880952380938379,0.11228533685586224,10.0,Extreme Fear,0,225628.108748,1,79526.04498249006,Low
2025-02-28,225628.108748,1019,4046.7721000981355,4123660.77,396.0,13.0,400.0,432.0,0.9682151589218382,0.9259259259237826,16.0,Extreme Fear,0,10596.108968,1,100036.74105308365,Medium
2025-03-01,10596.108968,174,1516.230632183908,263824.13,78.0,6.0,57.0,96.0,0.9285714285603741,0.5937499999938151,20.0,Extreme Fear,0,66914.320708,1,101420.101559575,Medium
2025-03-02,66914.320708,532,12144.452518796992,6460848.74,267.0,14.0,341.0,100.0,0.9501779359396791,3.4099999999659,26.0,Fear,2,616413.032233,1,97741.97817114904,Medium
2025-03-03,616413.032233,1482,5563.151403508772,8244590.38,912.0,33.0,466.0,900.0,0.9650793650783438,0.5177777777772025,33.0,Fear,2,182075.566585,1,221155.8037334783,High
2025-03-04,182075.566585,2402,4631.24360949209,11124247.15,609.0,209.0,1834.0,242.0,0.7444987775052023,7.578512396662899,15.0,Extreme Fear,0,269328.365917,1,220631.87370478138,High
2025-03-05,269328.365917,1660,5538.345915662651,9193654.22,1259.0,20.0,1335.0,201.0,0.9843627834237808,6.641791044743076,20.0,Extreme Fear,0,16101.125561,1,219127.02198189567,High
2025-03-06,16101.125561,760,8901.743368421052,6765324.96,365.0,17.0,401.0,281.0,0.9554973821964516,1.4270462633401173,25.0,Fear,2,150236.061627,1,210778.2468282895,High
2025-03-07,150236.061627,2552,7779.888510971787,19854275.48,1333.0,98.0,2167.0,248.0,0.9315164220818088,8.737903225771218,34.0,Fear,2,24700.773359,1,211066.2073998779,High
2025-03-08,24700.773359,529,1686.3582419659735,892083.51,301.0,2.0,264.0,74.0,0.9933993399307149,3.567567567519357,28.0,Fear,2,19773.457395,1,209155.92724217058,High
2025-03-09,19773.457395,1422,7327.495070323488,10419697.99,627.0,0.0,891.0,296.0,0.9999999999984052,3.010135135124966,27.0,Fear,2,-10010.027269999999,0,214448.81038422635,High
2025-03-10,-10010.027269999999,2911,5775.263029886637,16811790.68,1157.0,177.0,2647.0,17.0,0.8673163418284353,155.705882343782,20.0,Extreme Fear,0,-76880.729036,0,107124.01061879794,Medium
2025-03-11,-76880.729036,3286,4265.657970176507,14016952.09,616.0,581.0,2411.0,610.0,0.5146198830405058,3.952459016386963,24.0,Extreme Fear,0,288105.984215,1,115677.5260202025,Medium
2025-03-12,288105.984215,3968,4692.071358366935,18618139.15,2240.0,93.0,3132.0,414.0,0.9601371624513673,7.565217391286074,34.0,Fear,2,14114.870873,1,121514.65207062145,Medium
2025-03-13,14114.870873,962,3415.375488565489,3285591.22,440.0,50.0,832.0,95.0,0.8979591836716369,8.757894736749916,45.0,Neutral,4,68646.160089,1,121633.40372803179,Medium
2025-03-14,68646.160089,2210,3641.261158371041,8047187.16,1887.0,35.0,2014.0,192.0,0.9817898022887712,10.4895833332787,27.0,Fear,2,78694.624572,1,115121.06585245293,Medium
2025-03-15,78694.624572,261,9025.86030651341,2355749.54,155.0,34.0,79.0,184.0,0.8201058201014809,0.42934782608462313,46.0,Neutral,4,-7910.943544999999,0,115192.92018444733,Medium
2025-03-16,-7910.943544999999,530,19222.49341509434,10187921.51,123.0,97.0,287.0,216.0,0.5590909090883678,1.3287037036975524,30.0,Fear,2,26163.906513,1,117049.58095789404,Medium
2025-03-17,26163.906513,920,3905.320706521739,3592895.05,417.0,66.0,398.0,426.0,0.8633540372652933,0.9342723004672905,32.0,Fear,2,72322.788824,1,114698.48172006561,Medium
2025-03-18,72322.788824,834,4856.901043165468,4050655.47,188.0,58.0,396.0,440.0,0.7642276422733162,0.8999999999979545,34.0,Fear,2,29374.682341,1,98665.09232500092,Medium
2025-03-19,29374.682341,1612,2852.8620161290323,4598813.57,671.0,104.0,1066.0,473.0,0.865806451611786,2.253699788578745,32.0,Fear,2,10246.859436,1,33247.02987846826,Low
2025-03-20,10246.859436,771,2143.0063942931256,1652257.93,315.0,125.0,589.0,180.0,0.7159090909074639,3.2722222222040434,49.0,Neutral,4,6951.270374,1,33780.704585013424,Low
2025-03-21,6951.270374,698,3644.560730659026,2543903.39,349.0,0.0,633.0,49.0,0.9999999999971347,12.918367346675137,31.0,Fear,2,12498.535254,1,32993.14105780618,Low
2025-03-22,12498.535254,535,1816.4662056074767,971809.42,254.0,77.0,97.0,412.0,0.7673716012061409,0.23543689320331204,32.0,Fear,2,14047.421585,1,25661.070593016084,Low
2025-03-23,14047.421585,447,5802.057427293064,2593519.67,146.0,0.0,243.0,157.0,0.9999999999931508,1.5477707006270844,30.0,Fear,2,107878.961301,1,22649.319834338665,Low
2025-03-24,107878.961301,1027,2938.254186952288,3017587.05,632.0,39.0,451.0,521.0,0.9418777943354071,0.8656429942401811,45.0,Neutral,4,32030.90678,1,38882.00799793638,Low
2025-03-25,32030.90678,791,6792.060391908975,5372519.77,286.0,104.0,594.0,165.0,0.733333333331453,3.599999999978182,46.0,Neutral,4,15802.167427,1,35474.29671889515,Low
2025-03-26,15802.167427,3102,2449.30830754352,7597754.37,841.0,777.0,1975.0,1019.0,0.5197775030899137,1.9381746810579605,47.0,Neutral,4,58825.359221,1,35910.00385856245,Low
2025-03-27,58825.359221,785,4127.744535031847,3240279.46,262.0,3.0,369.0,384.0,0.9886792452792881,0.9609374999974976,40.0,Fear,2,21337.179335,1,36485.396993138216,Low
2025-03-28,21337.179335,728,2037.2151236263737,1483092.61,231.0,3.0,496.0,163.0,0.9871794871752685,3.0429447852574056,44.0,Fear,2,12098.872931,1,34988.11370104301,Low
2025-03-29,12098.872931,1894,1936.7221911298839,3668151.83,674.0,266.0,1730.0,59.0,0.7170212765949819,29.322033897808105,26.0,Fear,2,15795.11514,1,35035.983231504986,Low
2025-03-30,15795.11514,568,5019.146056338028,2850874.96,94.0,12.0,532.0,25.0,0.8867924528218227,21.2799999991488,32.0,Fear,2,6978.184557,1,34847.291192899516,Low
2025-03-31,6978.184557,495,4373.277717171717,2164772.4699999997,259.0,33.0,290.0,21.0,0.8869863013668254,13.809523808866214,34.0,Fear,2,-2202.6622420000003,0,17542.9593645439,Low
2025-04-01,-2202.6622420000003,192,3668.9853645833336,704445.1900000001,88.0,34.0,109.0,68.0,0.7213114754039237,1.6029411764470154,34.0,Fear,2,202212.740938,1,19369.213911513554,Low
2025-04-02,202212.740938,1076,3594.7310408921935,3867930.6,963.0,1.0,948.0,109.0,0.9989626556006235,8.697247706342226,44.0,Fear,2,-2365.961276,0,71967.67156215853,Low
2025-04-03,-2365.961276,1748,4960.087614416476,8670233.15,520.0,114.0,1527.0,198.0,0.8201892744466559,7.712121212082263,25.0,Fear,2,-25515.678949999998,0,73704.74905759576,Low
2025-04-04,-25515.678949999998,1272,3015.3661399371067,3835545.73,493.0,196.0,978.0,239.0,0.7155297532645638,4.092050209187899,28.0,Fear,2,35907.33771,1,77324.78424953994,Low
2025-04-05,35907.33771,360,3521.011722222222,1267564.22,209.0,6.0,310.0,30.0,0.9720930232512927,10.33333333298889,30.0,Fear,2,47053.449272,1,76950.85593172886,Low
